temperature,floor1,floor2,floor3,floor4,areaEvaluated
17,99,96,85,105,271
24,97,91,96,58,318
17,89,90,110,90,277
22,50,96,61,88,306
16,57,98,90,68,240
23,71,58,84,67,318
19,96,107,50,71,192
20,85,77,64,86,198
16,101,99,63,103,185
19,57,50,58,95,232
15,60,53,83,82,252
18,56,85,109,108,224
23,63,60,55,59,164
17,62,69,79,68,240
23,76,60,101,60,246
24,92,70,68,65,253
21,104,50,69,94,212
17,56,99,74,83,283
22,106,56,89,71,230
24,87,54,60,69,202
24,83,87,107,94,239
18,104,81,85,98,204
24,90,73,67,97,247
21,107,94,86,77,308
22,75,76,81,100,243
23,61,50,93,69,329
19,65,66,73,77,329
17,58,96,86,59,178
22,83,57,95,60,207
18,109,78,55,84,205
20,88,67,77,89,213
23,91,109,53,54,273
19,99,95,51,104,325
20,102,57,73,56,291
15,56,68,69,62,329
24,81,81,79,52,295
19,96,73,99,105,187
19,55,86,65,72,171
22,91,62,101,92,203
15,94,70,62,59,230
17,69,63,67,50,213
15,100,78,93,104,298
22,51,107,51,54,245
22,73,61,96,80,320
20,53,78,71,102,333
18,54,63,76,70,250
15,89,53,109,95,177
21,60,79,65,101,305
20,87,99,75,108,319
17,53,99,93,93,256
22,58,98,96,58,151
17,93,95,103,58,180
17,84,82,63,72,281
23,93,96,91,79,209
20,82,50,81,95,189
16,83,68,94,68,263
19,94,57,104,97,238
20,87,106,106,56,152
23,110,58,61,90,193
20,81,57,79,86,288
21,107,99,88,96,330
19,63,102,70,65,295
19,86,73,75,81,320
21,109,99,56,110,294
21,89,76,52,63,171
23,65,57,71,76,284
18,108,79,62,56,235
21,63,105,85,81,204
17,99,107,102,53,290
20,84,93,99,69,239
15,99,70,83,54,283
18,54,75,108,77,213
19,70,106,63,71,157
21,53,110,92,50,204
15,90,59,109,108,161
21,81,92,83,62,239
21,94,59,82,54,197
22,71,104,83,55,170
23,105,66,72,93,264
16,58,64,73,107,301
22,62,103,101,110,181
22,50,57,91,52,230
20,62,71,56,101,281
22,51,81,83,57,280
19,52,64,54,76,263
18,92,79,57,61,247
17,62,53,107,87,196
19,97,75,103,79,314
18,109,91,106,68,164
16,67,67,58,76,176
23,63,91,92,61,253
23,107,102,63,98,219
24,89,50,77,91,183
23,64,101,110,98,266
15,79,55,107,94,299
20,51,108,106,100,195
21,80,102,55,100,274
18,104,98,75,96,158
21,69,68,61,61,178
19,106,97,95,110,164
24,73,51,56,107,167
24,56,73,97,55,183
20,80,51,61,106,233
19,62,70,58,101,192
22,110,80,81,88,196
17,65,85,108,52,267
17,60,70,60,109,244
15,66,85,70,76,243
19,83,59,51,90,298
23,103,108,59,73,197
18,66,67,82,71,216
17,86,54,69,98,219
16,109,104,92,90,228
22,80,52,71,102,156
16,104,83,61,58,276
16,91,97,96,70,246
24,103,78,59,80,189
19,87,81,81,72,210
16,92,95,93,61,225
22,105,76,100,50,312
17,69,50,54,51,280
21,64,60,55,96,248
19,102,87,77,108,323
20,66,90,57,90,294
18,53,83,100,57,207
20,86,99,63,75,275
17,64,59,107,105,293
21,108,108,87,98,272
24,53,61,70,75,208
23,87,91,96,96,155
21,109,110,59,92,151
24,98,89,59,54,220
15,93,71,60,89,333
22,83,71,62,107,198
18,85,94,56,90,300
20,99,79,72,102,289
20,78,66,77,64,257
20,107,76,84,69,180
16,50,104,101,107,170
20,73,50,89,61,205
24,98,65,74,106,207
19,56,54,100,90,241
18,68,102,61,108,177
17,86,100,105,66,291
18,95,67,93,52,323
23,74,66,51,78,327
15,105,89,67,89,256
22,66,98,91,82,152
15,100,89,78,75,180
18,63,52,109,100,314
21,106,88,62,101,262
17,83,110,88,97,309
22,95,52,110,59,299
18,65,67,76,91,226
22,75,68,90,51,233
18,103,78,98,58,274
24,59,106,94,86,194
21,59,94,64,57,259
15,55,110,72,85,165
15,99,107,68,84,281
22,91,103,63,58,202
24,110,84,77,62,179
17,63,104,52,75,300
22,105,77,95,85,200
17,55,84,52,75,164
19,60,98,103,78,209
24,110,80,99,68,213
22,86,79,81,106,299
23,76,96,108,80,217
17,108,56,90,97,270
19,108,96,108,91,301
23,85,62,83,98,337
18,62,86,108,81,230
23,110,73,74,95,242
19,109,88,104,107,207
15,65,81,59,109,161
17,69,103,73,86,188
18,63,76,108,73,216
16,98,98,108,73,206
17,90,88,61,73,250
21,83,108,81,88,162
18,108,70,99,97,188
16,83,75,51,107,243
21,90,86,82,104,228
16,95,85,84,110,286
22,106,93,56,66,313
23,54,58,91,56,270
20,104,57,65,55,309
18,102,110,101,85,242
19,91,59,53,103,253
21,62,79,56,78,262
15,108,57,57,58,183
20,79,100,110,83,176
15,95,99,110,84,261
20,108,88,81,93,165
23,98,78,105,106,246
22,93,108,81,75,310
17,52,64,72,107,254
22,89,73,78,72,210
16,88,76,89,78,188
16,89,95,78,55,218
24,91,110,105,105,215
18,52,60,97,106,190
18,73,57,58,54,296
18,71,68,70,86,175
18,64,97,87,88,251
19,60,100,97,81,228
24,73,88,81,59,188
16,81,85,109,52,231
20,108,65,57,59,291
19,78,109,67,93,235
22,99,109,101,87,211
22,108,96,77,91,175
18,87,98,99,83,249
22,85,89,53,73,168
22,73,74,81,100,171
19,73,61,67,66,295
23,81,93,54,85,210
20,91,70,74,58,304
18,60,65,81,56,185
19,82,100,86,94,180
23,93,53,82,98,178
18,52,64,63,73,293
20,107,109,62,81,307
23,110,71,108,107,272
24,88,61,52,97,214
24,69,61,70,83,287
22,55,54,81,100,169
16,62,91,71,107,320
23,60,64,86,56,212
21,66,54,66,98,262
24,55,90,75,61,164
23,69,53,63,60,205
15,59,71,108,69,255
19,83,73,54,79,168
20,59,61,61,88,188
19,95,105,81,101,157
24,106,86,61,84,252
20,101,52,110,69,228
18,106,76,75,107,166
24,51,55,82,96,172
23,62,71,81,89,275
18,100,110,55,86,316
17,106,50,88,56,255
23,96,84,62,77,213
19,80,76,96,84,162
17,102,54,53,93,228
15,56,80,71,92,241
19,84,64,85,75,207
23,101,74,107,78,236
23,59,60,75,110,313
18,78,64,73,69,205
24,105,58,109,104,205
24,91,88,67,65,213
15,106,66,62,81,151
22,91,50,97,51,236
20,56,68,79,63,258
21,107,66,76,61,316
18,101,94,77,65,174
18,104,66,78,81,152
16,50,74,100,71,208
16,67,93,91,79,217
18,69,103,87,96,227
17,80,76,87,86,331
16,57,84,95,109,304
21,57,65,83,84,228
15,81,103,73,66,279
24,61,81,88,100,309
16,90,80,55,84,280
20,53,73,100,106,288
22,95,69,90,63,218
20,103,72,72,87,243
18,81,77,62,99,151
19,86,64,97,94,190
21,52,51,61,83,270
21,106,60,110,80,230
20,76,69,95,101,244
17,57,68,55,58,264
24,67,104,50,86,226
23,79,86,80,54,254
16,80,83,62,69,154
19,86,58,76,73,213
17,63,102,63,92,160
15,63,84,99,87,328
20,94,99,84,76,172
23,75,85,52,79,198
15,50,87,59,57,200
19,65,92,59,57,203
24,104,63,96,77,150
16,102,53,72,107,226
17,77,64,76,110,203
16,82,98,51,73,293
15,50,89,63,106,234
17,83,59,108,90,265
21,98,97,90,59,178
24,108,95,83,72,188
22,90,90,59,90,307
17,110,107,80,66,224
15,105,92,59,68,178
16,73,63,86,107,248
22,87,67,82,93,289
20,72,100,56,77,227
22,86,80,85,55,211
22,103,85,63,59,243
16,85,103,108,69,210
17,72,84,80,81,331
23,91,87,59,100,225
15,59,109,99,87,232
16,93,91,102,62,224
18,85,88,79,98,256
17,71,50,90,62,317
19,65,95,103,94,247
21,71,88,77,56,335
16,77,78,74,105,220
15,97,88,83,88,265
21,98,68,106,91,179
20,56,105,96,103,334
18,69,76,67,89,247
22,62,84,52,79,239
15,105,89,101,79,186
17,50,81,91,56,230
17,83,87,55,72,315
21,73,84,57,87,167
18,57,83,94,65,268
22,82,50,89,91,249
15,78,67,109,62,263
20,83,74,96,103,167
23,78,100,107,85,299
20,78,108,97,57,298
16,68,106,98,109,293
15,53,71,95,59,264
17,84,51,82,84,177
24,109,76,106,54,308
17,103,82,102,59,150
20,110,89,91,95,254
23,102,59,71,55,212
21,59,85,66,74,151
15,103,61,87,57,182
20,106,105,105,58,247
24,69,86,73,101,313
20,97,104,94,58,263
19,50,50,55,90,275
16,56,91,78,109,235
15,77,104,96,78,253
23,91,87,91,56,212
19,97,106,75,97,153
17,97,105,92,75,329
20,109,68,73,100,162
21,56,72,89,83,221
17,94,81,82,91,173
21,107,100,67,85,279
16,108,61,92,59,295
15,104,108,97,50,199
16,54,81,51,70,222
16,93,87,98,82,188
24,99,104,53,106,329
16,96,100,104,77,220
17,55,62,73,91,196
17,68,101,81,71,172
22,66,54,95,70,295
21,99,86,83,80,180
16,87,98,50,97,179
23,93,68,72,110,299
19,83,75,70,64,268
20,60,95,79,59,340
16,80,106,54,74,200
23,89,50,105,53,184
19,88,65,58,97,279
24,63,101,68,104,253
21,93,73,67,62,243
23,73,53,57,54,285
24,83,76,61,57,190
23,57,95,91,69,232
22,98,54,93,92,193
19,59,109,60,72,182
16,83,68,65,91,255
18,90,86,54,58,260
21,86,64,52,105,336
18,92,81,97,82,311
16,70,79,96,55,239
20,101,106,59,81,270
19,102,110,59,110,191
20,80,50,89,100,204
21,72,66,90,67,286
18,91,79,88,84,203
20,105,83,55,80,255
16,82,100,91,54,298
15,71,90,84,67,259
17,91,89,107,62,222
21,61,57,64,83,223
16,61,72,60,107,173
20,90,85,98,60,266
18,69,52,89,57,181
19,96,81,65,83,241
24,51,90,85,109,195
21,75,84,72,94,226
23,93,53,88,89,217
22,82,75,69,94,219
20,61,65,52,85,339
15,90,101,63,76,253
19,63,60,61,77,333
17,89,66,98,78,297
19,59,91,58,88,281
23,101,96,106,90,207
21,62,100,68,66,170
24,83,89,68,110,166
19,102,95,84,58,283
18,61,87,54,92,173
18,93,110,95,57,275
21,59,99,65,67,312
22,89,101,84,102,246
15,66,107,76,55,293
15,74,101,89,84,274
23,82,63,69,58,189
23,63,87,77,75,315
15,72,72,51,75,298
21,97,99,77,101,274
20,96,73,61,67,270
16,84,78,84,50,249
19,73,59,109,86,338
16,96,88,100,92,226
15,80,109,65,62,301
21,95,78,56,93,153
21,65,84,90,68,226
15,81,71,60,101,227
18,108,80,53,66,245
21,52,75,87,108,322
15,52,94,90,99,322
17,68,59,61,59,231
24,95,69,85,81,264
21,78,100,107,88,208
19,52,56,52,86,194
22,77,94,82,101,271
18,102,93,105,50,299
15,81,96,59,80,331
20,53,75,53,96,183
18,74,61,58,81,295
15,80,108,65,77,284
19,53,110,75,105,202
17,92,96,74,73,267
16,90,80,75,61,180
24,95,99,90,78,259
20,98,66,73,65,327
24,70,91,77,87,302
21,59,108,90,64,335
21,97,86,104,69,207
15,101,103,78,75,308
19,60,68,78,70,306
24,88,92,57,53,225
15,97,61,91,67,265
23,95,106,56,109,206
21,74,70,67,82,289
22,53,78,108,72,160
22,98,70,87,74,155
24,95,65,70,81,227
15,106,108,81,95,265
24,54,60,93,60,299
17,75,65,80,55,313
21,87,65,90,92,258
15,89,97,93,70,265
15,58,95,62,69,244
21,52,58,110,57,329
19,99,92,53,55,217
23,83,107,57,108,306
21,104,81,79,61,237
23,54,89,64,89,288
20,53,95,66,101,317
19,106,89,103,78,186
23,76,96,64,64,299
16,52,110,106,105,157
20,88,109,94,61,337
21,106,88,87,104,211
21,76,95,61,61,325
16,82,75,93,105,259
21,100,77,73,61,275
16,73,110,68,110,166
17,56,107,84,96,332
24,83,76,105,64,328
16,71,68,58,54,266
23,103,64,97,85,277
24,69,97,107,53,240
21,73,104,91,60,255
20,55,92,108,65,229
22,67,62,98,104,246
19,100,90,102,106,330
16,70,66,61,110,312
22,62,68,56,75,203
24,76,88,90,99,321
20,70,103,51,108,268
18,62,65,88,89,227
18,99,84,56,74,327
19,68,82,52,78,330
16,57,103,50,68,290
22,107,55,55,95,200
16,91,100,55,50,308
19,58,87,70,89,292
23,95,74,69,78,235
15,69,59,94,85,191
16,106,65,85,80,309
21,102,101,87,76,157
20,73,91,87,87,187
20,72,68,62,58,222
24,87,54,73,80,257
15,63,71,101,75,163
16,74,84,107,54,228
16,85,77,57,96,250
18,64,55,107,51,283
16,86,88,62,62,172
16,90,92,107,84,293
16,93,60,75,96,166
24,81,101,67,57,198
23,69,51,88,64,296
22,83,89,82,85,320
20,72,96,81,71,251
15,55,55,72,104,295
17,105,85,53,54,278
23,99,84,66,102,190
19,78,83,74,69,160
24,52,108,82,87,266
21,107,98,70,73,264
15,79,94,75,104,160
24,108,50,73,65,282
15,91,82,108,59,226
22,83,58,67,51,178
21,54,58,108,81,248
24,83,101,67,77,159
18,102,73,50,84,203
24,61,99,103,99,279
19,76,62,88,85,312
24,85,89,81,88,307
16,58,103,64,73,233
18,62,67,82,75,314
23,74,99,78,66,212
24,57,72,63,52,155
19,57,77,83,81,239
15,54,65,78,54,154
23,91,90,94,93,180
24,96,93,77,88,247
24,52,63,79,102,236
17,93,70,75,84,220
24,74,61,88,77,227
19,94,54,99,76,193
22,50,64,97,87,224
19,51,66,97,79,302
15,90,57,52,101,285
24,61,105,78,72,215
18,99,74,55,95,246
24,66,58,92,95,253
23,87,95,90,89,294
17,54,103,101,59,224
21,59,63,76,74,187
21,67,52,96,107,243
23,54,72,71,91,195
21,104,60,76,97,154
16,66,61,73,68,213
20,71,67,88,110,252
19,56,67,77,91,230
15,90,66,50,99,304
20,89,55,51,107,161
24,81,100,72,55,314
23,65,94,78,82,175
17,96,97,50,68,244
16,54,55,97,103,312
20,81,64,105,82,211
24,53,60,84,97,285
21,80,63,106,110,222
23,68,91,57,50,312
18,80,69,64,107,300
16,77,105,72,100,246
15,57,69,105,103,196
21,105,59,101,67,291
15,51,86,67,67,268
22,62,58,72,53,154
15,57,65,66,71,282
17,92,104,74,63,271
21,84,81,52,77,226
19,57,80,54,110,195
24,54,74,64,86,298
15,76,65,82,103,174
24,54,74,51,99,283
23,110,105,95,71,315
21,69,91,53,94,267
18,87,64,68,54,321
17,76,84,83,106,197
19,98,67,80,98,202
23,63,51,64,73,225
20,84,101,84,60,209
17,81,61,72,79,172
23,109,57,89,51,190
17,64,72,67,78,209
16,64,67,75,81,166
23,66,59,52,77,241
24,59,95,79,50,217
19,99,96,56,65,170
24,52,51,68,77,160
20,110,78,98,79,321
20,63,108,69,109,276
16,72,109,104,92,296
19,50,78,51,86,226
15,108,104,103,81,274
23,107,68,63,98,338
23,66,70,79,67,298
17,101,58,61,101,215
19,57,100,90,61,260
20,70,76,104,84,164
22,83,93,106,101,228
16,86,80,104,58,212
15,76,103,76,75,327
16,59,82,93,68,300
19,93,85,99,72,320
19,100,96,77,84,293
19,96,110,107,83,202
23,53,96,90,90,289
20,55,63,63,76,292
21,65,50,106,109,300
23,77,58,93,94,249
18,62,55,73,75,166
22,93,60,105,69,238
22,70,59,78,100,244
23,97,108,65,108,283
22,97,110,90,96,192
17,89,98,73,83,190
16,107,67,57,66,208
23,78,92,100,106,239
22,67,77,52,52,238
23,63,68,102,107,210
24,66,103,63,65,162
15,51,103,90,58,306
21,87,82,94,97,232
15,106,65,63,54,293
17,57,58,61,62,161
15,96,68,76,83,317
18,99,60,52,55,214
24,54,93,82,93,263
15,92,76,88,107,193
24,103,60,85,68,232
21,88,61,66,103,161
20,53,53,65,104,187
24,109,103,96,58,297
19,50,85,65,77,279
22,98,85,87,56,276
19,83,96,77,78,165
20,59,64,90,78,202
16,54,94,96,64,335
23,87,85,69,64,189
21,103,102,95,80,305
19,88,103,97,105,339
23,72,75,99,65,171
24,67,57,61,71,304
20,85,102,96,64,173
15,53,96,68,84,207
22,102,66,55,83,176
18,93,73,50,100,246
24,76,50,68,53,154
17,50,75,90,104,225
24,81,86,91,65,218
17,50,71,60,97,290
18,102,69,89,82,205
16,84,107,84,94,238
15,98,89,62,94,327
23,81,104,109,88,332
17,92,72,82,73,267
19,109,50,69,104,181
17,82,86,76,108,339
16,50,66,68,78,313
22,73,52,68,50,191
18,85,74,70,67,233
22,77,96,56,87,335
23,56,54,83,110,240
17,66,82,78,59,219
22,78,83,109,52,197
16,88,110,68,103,263
18,94,67,96,88,192
20,53,59,96,69,319
20,86,61,51,83,188
24,79,91,77,87,193
16,77,56,66,63,190
15,51,52,56,91,324
19,84,53,81,55,268
19,90,72,62,60,233
15,92,75,96,66,239
20,87,99,70,108,296
19,106,51,85,51,289
18,96,63,110,106,323
20,94,51,55,71,264
16,86,74,96,79,299
21,70,56,58,100,238
24,67,52,92,62,337
20,104,105,77,105,303
16,64,68,71,109,273
17,62,83,83,108,289
15,69,95,75,53,253
16,54,73,79,60,277
21,96,96,96,61,228
22,75,109,91,82,241
16,91,104,105,50,256
23,79,98,66,66,159
21,62,77,83,97,243
22,59,52,99,104,201
15,84,53,57,107,288
16,69,61,105,50,316
23,95,107,85,97,172
15,56,74,71,94,243
20,72,101,65,54,165
15,101,71,97,90,330
15,52,51,100,54,321
19,56,66,51,75,182
19,86,89,78,73,206
15,96,63,99,63,318
24,57,68,106,103,153
17,109,62,64,68,239
18,65,75,70,108,333
18,56,95,96,108,266
15,106,97,58,101,337
20,91,105,79,88,248
22,66,68,87,79,188
23,109,96,88,73,323
23,64,59,90,79,254
18,70,69,97,98,159
17,60,96,70,71,340
23,53,63,106,58,300
15,99,98,79,92,176
23,63,68,91,67,242
19,59,96,99,85,324
19,88,56,90,102,235
21,85,93,103,50,307
22,100,84,53,65,312
23,106,84,100,109,338
24,73,75,99,77,339
16,95,72,101,54,304
15,110,57,109,80,221
15,77,110,99,61,289
22,89,78,56,72,210
24,62,56,54,76,315
16,80,64,57,66,293
19,87,92,60,97,236
20,81,83,77,50,299
21,103,96,100,83,236
16,58,102,82,81,254
22,56,83,93,79,238
18,95,103,68,75,324
15,62,92,94,92,167
16,105,71,56,91,319
19,67,76,52,58,233
18,74,63,61,73,331
18,104,56,64,78,168
21,58,100,70,108,295
21,96,86,63,84,156
24,105,70,56,85,150
20,97,87,104,88,333
15,84,96,65,85,269
22,100,102,106,56,168
15,91,72,88,87,152
15,81,59,50,92,274
22,56,83,71,107,289
23,91,86,58,74,250
17,54,104,93,50,227
19,79,107,109,106,254
22,51,88,56,51,271
23,110,87,96,60,244
18,78,53,92,56,167
23,91,107,62,69,279
23,68,82,79,79,220
23,83,91,63,92,225
15,105,85,94,96,200
20,79,73,66,107,312
23,69,86,50,95,261
22,82,62,57,99,271
22,107,103,80,76,253
15,107,84,68,61,215
19,59,53,62,110,221
20,101,58,61,78,195
17,78,88,105,51,189
16,64,57,93,93,197
20,61,90,84,53,262
21,73,51,88,55,188
15,56,75,50,90,186
22,82,70,56,65,312
19,65,80,75,70,269
19,90,100,99,108,185
20,74,75,103,66,243
20,53,100,88,55,216
21,76,87,77,91,303
22,75,101,94,71,220
16,63,78,81,52,221
15,67,85,96,55,161
18,56,65,107,51,175
19,106,72,76,76,168
22,53,62,66,51,262
20,57,65,86,102,225
21,74,61,56,89,153
24,95,55,91,68,288
24,109,63,89,92,328
20,93,101,102,89,229
19,86,69,101,77,272
22,55,79,93,104,249
17,109,101,53,90,266
20,76,88,100,90,233
15,100,66,97,62,336
15,69,98,60,104,317
23,109,81,75,85,336
23,86,107,78,50,221
22,62,93,95,109,213
24,68,82,98,110,159
22,60,93,68,63,308
17,90,96,79,81,219
19,74,70,83,94,251
22,72,66,97,85,157
21,66,85,52,70,219
23,99,51,97,54,235
18,62,92,53,83,306
20,77,98,55,80,297
15,64,59,110,88,268
15,78,78,61,89,178
19,69,53,78,50,208
18,87,91,70,82,150
24,76,66,72,89,163
15,72,85,78,98,164
16,86,55,91,78,218
20,99,105,69,70,244
22,76,94,87,89,274
15,81,83,61,69,198
17,60,50,61,74,195
21,72,88,54,79,289
21,107,107,103,105,213
20,65,101,96,94,327
21,89,74,80,78,245
23,73,65,51,103,221
15,106,85,104,102,310
16,69,62,85,93,304
21,52,67,80,69,340
15,78,73,95,67,262
17,58,97,61,106,282
17,110,52,101,101,302
22,94,92,98,74,264
22,74,51,93,65,215
17,61,84,86,74,182
19,105,82,66,104,333
17,100,79,73,77,308
20,50,77,73,80,196
24,58,55,75,98,284
18,71,61,89,105,210
20,102,95,97,67,196
15,99,93,75,79,309
19,93,56,73,97,248
24,96,97,99,63,332
16,76,81,64,73,230
23,82,105,66,90,258
19,53,72,82,107,242
19,67,92,79,79,168
21,50,102,105,87,261
20,108,100,68,96,235
20,62,56,84,50,279
22,60,56,60,80,161
20,90,99,61,69,260
18,101,66,82,52,201
18,108,62,57,110,224
22,62,66,81,90,153
24,89,59,95,94,222
21,89,86,73,104,197
20,81,80,92,110,260
18,75,67,59,56,189
18,79,77,82,106,288
24,102,98,87,52,164
22,76,91,66,104,186
20,103,59,103,93,174
21,68,65,99,98,255
15,84,73,100,93,241
17,56,108,94,61,241
17,110,64,77,110,191
23,109,52,87,88,306
17,106,55,88,98,233
15,99,50,109,63,331
20,99,84,108,52,163
20,52,67,67,64,296
19,86,94,76,107,187
18,92,77,78,64,309
22,75,54,89,88,176
15,79,56,88,108,173
21,72,60,85,109,183
22,76,54,77,64,267
20,101,57,78,101,186
15,68,78,89,105,179
22,95,105,95,71,253
16,73,98,85,83,255
16,101,97,106,80,222
19,107,93,58,87,269
21,59,94,107,63,174
21,103,104,99,54,262
17,102,109,104,54,247
23,74,55,92,59,293
23,59,80,76,109,187
18,61,105,109,106,332
21,92,95,74,54,306
22,73,68,71,84,175
19,71,77,77,59,313
23,106,109,83,54,158
20,109,57,50,77,154
22,106,77,59,95,337
19,81,89,98,71,193
20,88,90,56,69,153
23,70,106,69,72,298
17,61,69,101,51,178
23,72,88,87,108,157
22,68,100,85,106,271
18,107,87,68,93,256
22,82,82,79,53,237
18,57,99,99,54,251
22,101,68,62,67,277
24,65,95,71,85,232
17,51,95,108,51,244
21,73,91,50,87,226
23,96,98,94,71,219
18,105,84,99,89,226
24,62,100,85,91,303
20,110,71,106,91,254
17,91,66,61,76,250
24,74,77,90,82,211
16,86,50,86,73,262
18,108,72,92,99,237
24,109,51,102,60,242
16,99,77,102,61,203
23,71,97,51,51,335
23,71,90,102,81,160
24,88,66,107,87,209
18,81,51,51,86,186
22,80,91,92,101,303
18,59,106,81,63,303
23,94,107,99,109,228
21,90,77,68,106,331
20,105,84,107,108,212
15,52,67,89,50,227
22,110,79,88,79,338
18,61,105,87,101,332
19,101,100,54,53,151
17,108,57,84,74,158
23,93,62,88,51,274
20,66,100,106,73,299
16,68,81,98,77,262
20,74,95,103,90,274
15,86,82,81,86,261
19,57,103,64,84,293
21,59,100,80,93,331
23,57,60,96,74,217
15,76,55,88,100,251
19,51,74,92,107,322
18,78,95,72,68,162
24,53,91,87,98,247
18,100,54,63,52,312
15,61,78,67,84,294
16,69,99,73,54,234
24,80,88,68,55,324
18,79,78,85,99,201
19,56,108,75,87,192
20,101,92,62,67,192
16,58,102,107,90,307
16,57,63,69,106,275
17,90,103,74,90,193
22,95,76,56,108,190
15,77,84,84,68,257
20,106,88,99,90,300
16,70,73,76,68,169
19,75,85,104,50,214
21,68,69,104,103,198
24,61,56,74,67,160
23,59,106,73,56,203
21,70,86,98,86,204
22,87,85,99,82,225
17,95,105,110,97,320
20,76,51,72,81,313
20,73,51,81,62,150
19,94,78,61,54,213
16,51,83,69,66,206
17,109,94,51,64,165
24,72,53,100,74,199
18,81,110,64,91,337
20,58,102,75,96,313
21,81,66,72,104,175
17,52,52,86,59,196
20,94,105,66,57,203
15,97,58,53,84,339
19,102,59,77,78,192
21,83,90,75,50,337
23,72,87,56,62,214
16,57,82,77,56,182
21,102,109,98,93,250
18,76,70,61,64,321
17,59,72,106,98,264
22,103,83,95,79,186
21,66,63,68,72,236
23,52,58,99,106,173
23,80,103,86,104,269
15,97,89,85,94,309
19,60,58,56,84,296
23,56,103,62,58,251
20,58,108,93,96,300
17,71,77,75,102,284
22,105,70,51,56,167
15,76,77,105,82,204
15,81,71,106,78,267
18,73,84,55,53,322
18,91,75,69,73,220
16,81,101,88,103,212
22,110,108,107,55,156
19,62,77,90,96,207
21,77,52,100,78,212
19,85,106,76,90,275
15,71,74,59,58,151
22,66,85,89,106,234
16,97,68,105,82,183
18,84,93,57,82,249
17,75,83,78,92,337
15,91,65,96,85,177
19,60,97,77,64,303
18,83,83,104,61,263
16,87,89,109,69,239
24,105,72,101,65,324
16,90,51,53,69,273
24,67,73,54,108,157
19,71,66,103,84,307
15,105,69,86,54,153
20,108,93,99,84,165
18,104,83,64,87,314
22,72,90,98,81,250
17,60,59,96,79,258
22,84,60,77,61,312
22,73,84,82,79,174
16,73,90,57,93,304
20,105,77,80,82,213
16,84,56,76,92,189
24,63,106,83,78,212
22,89,70,87,74,329
22,100,62,84,82,259
16,57,72,52,78,210
22,69,67,75,89,150
24,58,105,53,68,251
23,106,96,57,50,313
24,62,66,72,82,340
21,105,102,102,57,295
15,86,60,50,109,212
24,60,85,85,91,286
21,70,54,90,63,283
23,79,87,95,58,273
21,79,105,105,94,189
22,72,81,96,109,252
18,77,105,101,71,302
21,59,59,107,64,240
16,84,64,71,57,166
19,102,56,85,74,291
18,103,70,77,83,233
18,63,55,104,84,236
15,75,51,86,94,257
23,75,83,102,100,305
19,79,97,100,93,191
18,55,53,56,103,222
15,94,82,52,96,273
22,91,50,85,87,157
17,57,81,90,91,252
19,77,96,66,64,219
16,102,100,79,88,298
22,76,76,73,53,156
24,59,53,96,64,297
17,73,68,57,93,188
21,55,57,81,100,267
17,83,76,76,93,250
21,60,80,78,86,161
21,82,100,80,91,178
21,69,59,79,52,226
19,110,62,67,97,198
22,85,107,101,88,199
19,91,101,52,59,262
22,64,87,107,58,203
19,99,73,52,60,334
24,54,64,105,84,312
17,57,76,74,78,193
18,109,58,83,109,193
21,104,71,87,109,271
23,89,63,94,75,338
18,104,80,72,60,287
24,103,85,68,54,294
15,92,90,64,107,211
20,82,84,105,62,167
15,84,79,79,94,190
23,58,57,107,54,207
16,99,75,55,56,186
15,70,70,96,88,218
21,63,106,84,74,289
22,81,106,96,90,203
18,53,75,56,98,161
15,90,86,52,77,227
16,104,71,110,107,156
24,80,56,79,77,152
17,63,77,109,51,230
18,103,80,87,107,303
16,76,58,85,104,194
15,98,56,107,86,173
21,91,93,70,75,191
24,94,97,103,67,207
21,64,98,94,75,191
19,103,106,50,68,251
23,73,52,88,65,209
18,108,56,75,71,262
20,52,93,79,89,318
17,92,80,98,81,153
23,59,63,91,65,335
18,86,77,102,100,172
19,105,86,64,85,301
24,87,71,65,81,248
19,70,67,88,95,292
23,102,92,95,99,332
21,93,99,58,88,156
21,64,105,110,106,330
21,63,110,75,104,174
20,82,82,60,78,255
20,70,102,89,58,195
21,66,100,60,70,322
19,85,104,99,96,217
15,95,98,91,61,221
18,51,59,51,67,198
16,107,71,92,89,170
